general_possession_pct_home,general_possession_pct_away,general_shots_home,general_shots_away,general_shots_on_goal_home,general_shots_on_goal_away,general_blocked_shots_home,general_blocked_shots_away,general_total_passes_home,general_total_passes_away,general_passing_accuracy_pct_home,general_passing_accuracy_pct_away,general_corners_home,general_corners_away,general_total_crosses_home,general_total_crosses_away,general_offsides_home,general_offsides_away,general_aerial_duels_won_home,general_aerial_duels_won_away,general_expected_goals_home,general_expected_goals_away,general_goalkeeper_saves_home,general_goalkeeper_saves_away,general_clearances_home,general_clearances_away,general_fouls_home,general_fouls_away,general_yellow_cards_home,general_yellow_cards_away,general_red_cards_home,general_red_cards_away,general_overall_pct_home,general_overall_pct_away,general_open_play_pass_pct_home,general_open_play_pass_pct_away,general_set_piece_cross_pct_home,general_set_piece_cross_pct_away,general_open_play_cross_pct_home,general_open_play_cross_pct_away,general_goals_conceded_home,general_goals_conceded_away,general_shots_against_home,general_shots_against_away,general_clean_sheets_home,general_clean_sheets_away,general_xg_conceded_home,general_xg_conceded_away,general_interceptions_home,general_interceptions_away,shooting_goals_home,shooting_goals_away,shooting_on_target_home,shooting_on_target_away,shooting_off_target_home,shooting_off_target_away,shooting_blocked_home,shooting_blocked_away,passing_overall_pct_home,passing_overall_pct_away,passing_open_play_pass_pct_home,passing_open_play_pass_pct_away,passing_set_piece_cross_pct_home,passing_set_piece_cross_pct_away,passing_open_play_cross_pct_home,passing_open_play_cross_pct_away,possession_0_5_home,possession_0_5_away,possession_6_10_home,possession_6_10_away,possession_11_15_home,possession_11_15_away,possession_16_20_home,possession_16_20_away,possession_21_25_home,possession_21_25_away,possession_26_30_home,possession_26_30_away,possession_31_35_home,possession_31_35_away,possession_36_40_home,possession_36_40_away,possession_41_45_home,possession_41_45_away,possession_46_50_home,possession_46_50_away,possession_51_55_home,possession_51_55_away,possession_56_60_home,possession_56_60_away,possession_61_65_home,possession_61_65_away,possession_66_70_home,possession_66_70_away,possession_71_75_home,possession_71_75_away,possession_76_80_home,possession_76_80_away,possession_81_85_home,possession_81_85_away,possession_86_90_home,possession_86_90_away,xg_total_team_xg_home,xg_total_team_xg_away,xg_shots_home,xg_shots_away,xg_shots_on_target_home,xg_shots_on_target_away,match_id
50.7,49.3,14,10,4,6,4,1,538,497,87.9,83.9,0,2,1,2,0,2,4,3,2.5,1.8,4,0,5,2,20,10,3,1,0,0,87.9,83.9,88.0,82.8,0.0,100.0,100.0,50.0,2,4,14,10,0,0,1.8,2.5,0,0,4,2,4,6,5,3,4,1,87.9,83.9,88.0,82.8,0.0,100.0,100.0,50.0,36.31,63.69,51.85,48.15,65.68,34.32,62.78,37.22,90.46,9.54,54.4,45.6,36.26,63.74,35.25,64.75,37.07,62.93,66.64,33.36,52.05,47.95,53.04,46.96,30.65,69.35,45.43,54.57,37.23,62.77,43.49,56.51,56.99,43.01,71.05,28.95,2.5,1.8,14,10,4,6,bda88619
57.7,42.3,22,12,10,5,8,4,501,329,83.4,79.0,13,4,9,1,0,0,14,12,1.8,1.9,3,9,2,20,13,6,2,0,0,0,83.4,79.0,84.0,80.4,7.7,20.0,33.3,0.0,2,1,22,12,0,0,1.9,1.8,1,3,1,2,10,5,3,3,8,4,83.4,79.0,84.0,80.4,7.7,20.0,33.3,0.0,66.77,33.23,69.21,30.79,61.04,38.96,39.88,60.12,53.17,46.83,59.69,40.31,37.45,62.55,80.51,19.49,66.23,33.77,42.01,57.99,39.23,60.77,55.15,44.85,58.4,41.6,66.71,33.29,62.24,37.76,64.94,35.06,66.69,33.31,63.29,36.71,1.8,1.9,22,12,10,5,5e701fe8
51.8,48.2,18,8,6,5,3,2,442,428,80.3,78.0,4,6,10,12,2,4,10,6,2.2,0.7,5,4,18,20,18,13,2,3,0,0,80.3,78.0,79.8,77.9,50.0,25.0,20.0,16.7,0,2,18,8,0,0,0.7,2.2,3,3,2,0,6,5,7,1,3,2,80.3,78.0,79.8,77.9,50.0,25.0,20.0,16.7,73.29,26.71,55.11,44.89,65.0,35.0,64.41,35.59,51.81,48.19,67.22,32.78,59.4,40.6,47.1,52.9,70.15,29.85,69.67,30.33,53.25,46.75,34.47,65.53,38.79,61.21,52.59,47.41,20.23,79.77,45.55,54.45,40.2,59.8,28.43,71.57,2.2,0.7,18,8,6,5,78eed414
45.6,54.4,13,11,6,3,1,2,383,539,88.5,89.8,5,8,6,15,1,0,17,7,0.9,1.0,3,4,7,1,16,7,5,1,0,0,88.5,89.8,89.6,89.7,80.0,22.2,66.7,26.7,0,2,13,11,0,0,1.0,0.9,3,0,2,0,6,3,4,6,1,2,88.5,89.8,89.6,89.7,80.0,22.2,66.7,26.7,73.49,26.51,27.94,72.06,44.93,55.07,52.71,47.29,51.09,48.91,55.42,44.58,26.33,73.67,58.09,41.91,44.64,55.36,78.07,21.93,45.43,54.57,45.77,54.23,40.69,59.31,52.2,47.8,18.66,81.34,77.62,22.38,13.7,86.3,38.19,61.81,0.9,1.0,13,11,6,3,bc8f5ed6
35.9,64.1,4,24,3,9,1,5,275,602,80.0,88.7,1,6,3,13,2,2,15,9,0.4,1.9,7,2,12,1,8,13,3,0,0,0,80.0,88.7,79.2,88.8,0.0,0.0,33.3,38.5,2,1,4,24,0,0,1.9,0.4,1,2,1,2,3,9,0,6,1,5,80.0,88.7,79.2,88.8,0.0,0.0,33.3,38.5,47.0,53.0,31.4,68.6,23.17,76.83,28.88,71.12,20.16,79.84,28.25,71.75,40.19,59.81,45.63,54.37,36.43,63.57,44.52,55.48,30.43,69.57,40.82,59.18,35.97,64.03,35.45,64.55,51.73,48.27,32.62,67.38,36.15,63.85,34.62,65.38,0.4,1.9,4,24,3,9,2faa3b2f
58.2,41.8,13,11,2,4,7,2,558,331,80.8,69.5,6,7,18,5,3,1,27,28,0.8,0.9,2,2,5,19,13,10,2,2,0,0,80.8,69.5,81.3,70.5,14.3,100.0,16.7,0.0,2,1,13,11,0,0,0.9,0.8,1,1,0,2,2,4,3,3,7,2,80.8,69.5,81.3,70.5,14.3,100.0,16.7,0.0,53.63,46.37,56.15,43.85,73.39,26.61,64.59,35.41,47.67,52.33,45.97,54.03,57.04,42.96,35.47,64.53,45.02,54.98,64.57,35.43,50.32,49.68,56.03,43.97,50.5,49.5,59.06,40.94,54.35,45.65,79.52,20.48,81.3,18.7,73.38,26.62,0.8,0.9,13,11,2,4,78e250a2
56.9,43.1,15,8,6,2,3,4,628,447,88.5,83.2,9,5,10,3,1,1,22,15,1.8,1.4,1,4,3,19,11,13,0,2,0,0,88.5,83.2,88.3,84.3,42.9,25.0,20.0,33.3,2,2,15,8,0,0,1.4,1.8,2,0,2,1,6,2,6,1,3,4,88.5,83.2,88.3,84.3,42.9,25.0,20.0,33.3,29.8,70.2,50.5,49.5,27.79,72.21,50.72,49.28,59.8,40.2,45.77,54.23,63.4,36.6,61.2,38.8,63.48,36.52,65.74,34.26,45.8,54.2,53.36,46.64,54.91,45.09,34.61,65.39,62.47,37.53,48.78,51.22,76.38,23.62,90.69,9.31,1.8,1.3,15,8,6,2,2646c334
54.3,45.8,14,14,6,8,4,3,604,530,85.6,81.7,3,2,4,12,4,2,16,12,2.0,0.9,6,2,4,3,12,10,2,0,0,0,85.6,81.7,85.8,81.5,33.3,50.0,50.0,8.3,2,4,14,14,0,0,0.9,2.0,1,1,4,2,6,8,3,3,4,3,85.6,81.7,85.8,81.5,33.3,50.0,50.0,8.3,57.61,42.39,63.91,36.09,34.04,65.96,77.01,22.99,,,65.32,34.68,56.07,43.93,72.43,27.57,51.53,48.47,39.17,60.83,41.39,58.61,61.64,38.36,57.53,42.47,58.26,41.74,59.92,40.08,65.71,34.29,56.29,43.71,42.93,57.07,2.0,1.0,14,14,6,8,dc6f3119
61.4,38.6,9,14,3,6,1,2,569,307,86.6,74.3,4,6,13,4,3,1,17,15,1.3,2.1,4,3,3,6,9,10,2,3,0,0,86.6,74.3,86.3,76.9,40.0,42.9,23.1,0.0,1,0,9,14,0,0,2.1,1.3,3,1,0,1,3,6,5,6,1,2,86.6,74.3,86.3,76.9,40.0,42.9,23.1,0.0,56.48,43.52,67.66,32.34,66.14,33.86,43.67,56.33,51.97,48.03,49.32,50.68,71.17,28.83,66.63,33.37,51.86,48.14,52.27,47.73,76.35,23.65,70.95,29.05,65.68,34.32,71.78,28.22,58.63,41.37,71.48,28.52,40.06,59.94,65.32,34.68,1.3,2.1,9,14,3,6,4cd9a64f
50.7,49.3,9,12,2,8,2,1,461,488,87.8,88.5,4,5,6,3,2,0,3,3,1.0,2.2,4,2,2,3,22,9,2,2,0,0,87.8,88.5,87.7,88.6,66.7,50.0,16.7,33.3,4,0,9,12,0,0,2.2,1.0,0,0,0,4,2,8,3,3,2,1,87.8,88.5,87.7,88.6,66.7,50.0,16.7,33.3,23.96,76.04,50.77,49.23,32.02,67.98,60.65,39.35,65.43,34.57,42.77,57.23,40.93,59.07,39.2,60.8,34.66,65.34,44.76,55.24,39.63,60.37,62.77,37.23,49.42,50.58,22.25,77.75,46.8,53.2,75.89,24.11,55.18,44.82,68.17,31.83,1.0,2.2,9,12,2,8,9bda4f9f
39.8,60.2,19,31,5,10,7,10,304,517,75.7,85.9,5,13,3,17,2,2,19,24,3.6,3.4,6,2,10,2,13,11,3,3,0,0,75.7,85.9,75.8,86.5,50.0,54.5,33.3,29.4,4,3,19,31,0,0,3.4,3.6,1,0,3,4,5,10,3,5,7,10,75.7,85.9,75.8,86.5,50.0,54.5,33.3,29.4,61.73,38.27,33.22,66.78,43.73,56.27,46.65,53.35,25.3,74.7,19.28,80.72,44.85,55.15,62.57,37.43,19.94,80.06,47.09,52.91,44.53,55.47,33.72,66.28,51.99,48.01,39.82,60.18,50.54,49.46,26.83,73.17,27.15,72.85,37.28,62.72,3.6,3.4,19,31,5,10,03583986
32.8,67.2,14,19,8,6,1,6,287,706,82.6,93.2,4,4,8,8,2,4,4,10,3.1,2.1,3,6,12,12,8,10,1,3,0,0,82.6,93.2,82.8,93.2,25.0,25.0,12.5,62.5,3,2,14,19,0,0,2.1,3.1,0,1,2,3,8,6,2,5,1,6,82.6,93.2,82.8,93.2,25.0,25.0,12.5,62.5,12.3,87.7,36.45,63.55,48.43,51.57,27.38,72.62,42.45,57.55,39.23,60.77,28.33,71.67,39.54,60.46,39.17,60.83,47.35,52.65,45.8,54.2,32.63,67.37,41.77,58.23,41.65,58.35,11.12,88.88,29.31,70.69,37.66,62.34,35.1,64.9,3.1,2.1,14,19,8,6,f7b15152
42.7,57.3,5,16,5,7,0,5,356,611,78.1,86.6,4,6,3,8,4,2,3,9,0.4,1.1,7,4,10,6,12,13,2,2,0,0,78.1,86.6,79.6,86.6,20.0,20.0,33.3,25.0,0,1,5,16,0,0,1.1,0.4,1,0,1,0,5,7,0,3,0,5,78.1,86.6,79.6,86.6,20.0,20.0,33.3,25.0,61.71,38.29,54.64,45.36,36.53,63.47,34.11,65.89,46.98,53.02,48.02,51.98,67.32,32.68,50.45,49.55,20.19,79.81,42.76,57.24,61.48,38.52,54.58,45.42,25.7,74.3,41.32,58.68,43.89,56.11,31.62,68.38,37.28,62.72,28.81,71.19,0.4,1.1,5,16,5,7,467924d3
42.2,57.8,17,8,5,3,3,3,315,644,81.0,89.1,4,4,4,19,1,4,9,14,2.0,0.8,3,5,25,8,6,7,0,2,1,0,81.0,89.1,81.7,89.0,20.0,40.0,50.0,21.1,0,0,17,8,0,0,0.8,2.0,6,0,0,0,5,3,6,2,3,3,81.0,89.1,81.7,89.0,20.0,40.0,50.0,21.1,65.93,34.07,62.28,37.72,64.51,35.49,51.92,48.08,51.09,48.91,26.25,73.75,61.54,38.46,49.9,50.1,72.28,27.72,23.92,76.08,43.7,56.3,23.69,76.31,46.91,53.09,37.13,62.87,43.14,56.86,11.7,88.3,32.28,67.72,33.03,66.97,2.0,0.8,17,8,5,3,ce46d9b8
52.2,47.8,15,14,2,5,3,2,597,490,87.4,85.7,4,4,5,16,1,3,10,9,2.6,0.8,5,1,5,6,12,20,1,4,0,0,87.4,85.7,87.4,85.5,50.0,0.0,20.0,18.8,0,1,15,14,0,0,0.8,2.6,2,2,1,0,2,5,6,7,3,2,87.4,85.7,87.4,85.5,50.0,0.0,20.0,18.8,80.07,19.93,40.63,59.37,90.02,9.98,45.53,54.47,69.51,30.49,43.39,56.61,33.63,66.37,42.67,57.33,56.48,43.52,57.8,42.2,46.35,53.65,35.91,64.09,72.32,27.68,59.04,40.96,60.03,39.97,56.28,43.72,42.86,57.14,38.47,61.53,2.7,0.8,15,14,2,5,188bc3a2
45.6,54.4,15,7,5,3,4,0,365,450,80.3,82.9,3,3,10,12,0,4,10,11,2.0,0.6,3,3,13,9,13,12,5,2,0,0,80.3,82.9,80.6,82.9,25.0,50.0,30.0,25.0,0,2,15,7,0,0,0.6,2.0,1,2,2,0,5,3,6,3,4,0,80.3,82.9,80.6,82.9,25.0,50.0,30.0,25.0,63.47,36.53,38.64,61.36,52.86,47.14,54.76,45.24,49.33,50.67,48.17,51.83,49.5,50.5,43.31,56.69,33.09,66.91,35.16,64.84,66.13,33.87,32.64,67.36,32.28,67.72,45.68,54.32,37.1,62.9,55.36,44.64,75.21,24.79,30.71,69.29,2.0,0.6,15,7,5,3,44981299
52.8,47.2,24,2,5,0,9,1,473,403,88.4,83.4,9,1,9,1,1,1,5,3,2.1,0.1,0,3,5,8,20,10,3,2,0,1,88.4,83.4,87.9,82.9,33.3,100.0,33.3,0.0,0,2,24,2,0,0,0.1,2.1,0,1,2,0,5,0,7,1,9,1,88.4,83.4,87.9,82.9,33.3,100.0,33.3,0.0,31.27,68.73,54.95,45.05,45.69,54.31,77.81,22.19,74.15,25.85,67.02,32.98,59.69,40.31,37.93,62.07,70.49,29.51,57.08,42.92,67.88,32.12,56.27,43.73,33.33,66.67,49.18,50.82,26.9,73.1,51.47,48.53,49.87,50.13,69.55,30.45,2.1,0.2,24,2,5,0,430bb8b3
54.2,45.8,8,3,5,1,1,0,488,332,84.2,79.5,5,1,5,3,5,0,24,10,0.5,0.1,1,5,2,9,10,18,1,3,0,0,84.2,79.5,84.2,81.5,0.0,0.0,20.0,33.3,0,0,8,3,0,0,0.1,0.5,0,0,0,0,5,1,2,2,1,0,84.2,79.5,84.2,81.5,0.0,0.0,20.0,33.3,60.54,39.46,55.94,44.06,71.04,28.96,31.55,68.45,90.55,9.45,67.38,32.62,8.56,91.44,47.45,52.55,34.95,65.05,56.1,43.9,38.39,61.61,49.36,50.64,51.8,48.2,63.12,36.88,78.82,21.18,59.83,40.17,44.39,55.61,55.98,44.02,0.5,0.1,8,3,5,1,f59bbf74
51.9,48.1,14,9,7,2,3,1,491,432,84.5,78.9,8,2,19,1,3,3,14,15,0.7,0.5,2,6,4,8,12,12,2,2,0,1,84.5,78.9,84.3,79.5,14.3,0.0,5.3,0.0,0,0,14,9,0,0,0.5,0.7,0,3,0,0,7,2,4,6,3,1,84.5,78.9,84.3,79.5,14.3,0.0,5.3,0.0,44.79,55.21,39.71,60.29,53.98,46.02,71.83,28.17,66.64,33.36,56.72,43.28,66.28,33.72,54.79,45.21,18.25,81.75,46.77,53.23,29.53,70.47,65.82,34.18,47.11,52.89,54.43,45.57,57.49,42.51,44.93,55.07,65.72,34.28,68.47,31.53,0.7,0.5,14,9,7,2,30e43784
42.5,57.5,6,16,3,5,3,2,352,469,79.3,87.4,3,12,8,16,3,2,9,11,0.6,1.9,4,3,11,9,16,14,1,1,0,0,79.3,87.4,78.8,87.0,0.0,54.5,0.0,25.0,0,0,6,16,0,0,1.9,0.6,1,1,0,0,3,5,0,6,3,2,79.3,87.4,78.8,87.0,0.0,54.5,0.0,25.0,54.67,45.33,36.89,63.11,33.42,66.58,51.19,48.81,42.46,57.54,38.66,61.34,52.35,47.65,62.5,37.5,40.36,59.64,37.62,62.38,45.97,54.03,29.53,70.47,29.9,70.1,47.08,52.92,26.26,73.74,31.73,68.27,37.32,62.68,31.59,68.41,0.6,1.9,6,16,3,5,aae8d577
55.9,44.1,13,11,5,3,6,4,702,515,89.7,83.3,2,5,7,4,2,1,10,8,1.2,1.6,2,3,7,4,5,13,3,5,0,0,89.7,83.3,90.1,83.4,50.0,0.0,28.6,50.0,1,2,13,11,0,0,1.6,1.2,1,0,2,1,5,3,2,2,6,4,89.7,83.3,90.1,83.4,50.0,0.0,28.6,50.0,76.23,23.77,59.71,40.29,54.11,45.89,64.76,35.24,45.23,54.77,83.26,16.74,44.21,55.79,54.11,45.89,75.11,24.89,65.15,34.85,76.72,23.28,40.26,59.74,39.08,60.92,45.33,54.67,20.17,79.83,79.04,20.96,48.99,51.01,30.66,69.34,1.2,1.7,13,11,5,3,c7355e02
57.3,42.7,16,12,10,2,3,2,560,393,87.9,83.0,7,3,7,6,0,1,9,17,3.6,2.0,1,6,4,4,14,11,3,3,0,0,87.9,83.0,87.9,82.8,16.7,75.0,14.3,33.3,0,3,16,12,0,0,2.0,3.6,0,3,3,0,10,2,3,5,3,2,87.9,83.0,87.9,82.8,16.7,75.0,14.3,33.3,80.08,19.92,61.27,38.73,64.45,35.55,75.62,24.38,72.8,27.2,73.78,26.22,42.25,57.75,58.86,41.14,30.95,69.05,58.77,41.23,66.77,33.23,66.59,33.41,48.13,51.87,54.31,45.69,61.94,38.06,28.13,71.87,38.53,61.47,42.28,57.72,3.6,2.0,16,12,10,2,60e7b807
52.6,47.4,17,9,6,5,5,1,524,442,87.6,86.7,5,2,7,5,2,2,6,9,2.4,2.0,2,4,4,4,10,10,2,2,0,0,87.6,86.7,87.0,87.6,50.0,100.0,14.3,20.0,4,2,17,9,0,0,2.0,2.4,0,3,2,4,6,5,3,2,5,1,87.6,86.7,87.0,87.6,50.0,100.0,14.3,20.0,39.29,60.71,18.85,81.15,53.23,46.77,55.64,44.36,50.13,49.87,45.27,54.73,56.4,43.6,67.05,32.95,68.31,31.69,70.45,29.55,31.27,68.73,63.22,36.78,69.19,30.81,27.65,72.35,18.91,81.09,57.03,42.97,63.28,36.72,69.56,30.44,2.4,2.0,17,9,6,5,41c9062c
45.5,54.5,7,11,6,6,1,2,486,551,77.2,80.9,4,1,11,8,0,3,28,20,1.0,1.3,4,6,12,9,12,11,2,4,0,0,77.2,80.9,76.8,80.9,50.0,33.3,18.2,25.0,2,0,7,11,0,0,1.3,1.0,1,1,0,2,6,6,0,3,1,2,77.2,80.9,76.8,80.9,50.0,33.3,18.2,25.0,38.53,61.47,62.16,37.84,42.28,57.72,25.06,74.94,30.9,69.1,28.56,71.44,14.83,85.17,51.17,48.83,74.52,25.48,42.12,57.88,42.75,57.25,26.09,73.91,61.1,38.9,52.36,47.64,68.17,31.83,31.79,68.21,58.78,41.22,59.33,40.67,1.0,1.3,7,11,6,6,127bcb17
57.1,42.9,15,7,4,5,4,1,590,417,87.5,82.3,8,2,3,5,1,1,4,6,2.0,1.4,3,3,6,18,12,17,2,4,0,0,87.5,82.3,87.0,84.1,0.0,0.0,0.0,20.0,2,1,15,7,0,0,1.4,2.0,0,0,1,2,4,5,7,1,4,1,87.5,82.3,87.0,84.1,0.0,0.0,0.0,20.0,58.01,41.99,60.9,39.1,50.02,49.98,53.25,46.75,56.09,43.91,56.23,43.77,18.25,81.75,25.04,74.96,21.58,78.42,55.83,44.17,67.75,32.25,77.26,22.74,67.84,32.16,50.03,49.97,64.87,35.13,74.04,25.96,70.69,29.31,71.11,28.89,2.0,1.4,15,7,4,5,6741e8e9
40.4,59.6,16,14,4,4,6,5,352,551,87.2,91.5,8,5,6,6,0,3,11,15,1.3,3.0,1,3,2,9,12,12,2,4,1,0,87.2,91.5,88.1,91.6,12.5,50.0,33.3,0.0,3,1,16,14,0,0,3.0,1.3,0,0,1,3,4,4,6,4,6,5,87.2,91.5,88.1,91.6,12.5,50.0,33.3,0.0,64.21,35.79,46.54,53.46,45.4,54.6,35.0,65.0,37.61,62.39,39.75,60.25,63.98,36.02,42.28,57.72,79.29,20.71,18.06,81.94,26.46,73.54,28.83,71.17,31.87,68.13,48.98,51.02,45.98,54.02,47.0,53.0,59.96,40.04,38.76,61.24,1.3,3.0,16,14,4,4,3fdb29e0
63.8,36.2,26,10,6,3,12,4,592,299,85.8,71.9,6,5,26,3,3,3,15,8,2.3,1.1,1,5,5,14,14,15,2,2,0,0,85.8,71.9,85.4,72.8,0.0,0.0,26.9,0.0,3,1,26,10,0,0,1.1,2.3,1,0,1,2,6,3,7,2,12,4,85.8,71.9,85.4,72.8,0.0,0.0,26.9,0.0,72.28,27.72,79.29,20.71,47.29,52.71,59.3,40.7,49.87,50.13,63.03,36.97,67.28,32.72,75.05,24.95,64.21,35.79,76.12,23.88,79.67,20.33,69.82,30.18,71.42,28.58,46.8,53.2,52.38,47.62,67.42,32.58,64.16,35.84,52.29,47.71,2.3,1.1,26,10,6,3,de892e47
59.8,40.2,21,8,7,2,7,5,613,372,90.4,80.4,6,6,9,2,0,3,11,9,3.6,1.3,0,5,5,11,12,10,1,2,0,0,90.4,80.4,90.6,80.7,33.3,42.9,55.6,50.0,2,2,21,8,0,0,1.3,3.6,1,1,2,2,7,2,7,0,7,5,90.4,80.4,90.6,80.7,33.3,42.9,55.6,50.0,50.0,50.0,64.04,35.96,79.83,20.17,35.23,64.77,23.53,76.47,80.64,19.36,47.13,52.87,44.95,55.05,74.19,25.81,62.44,37.56,56.2,43.8,67.76,32.24,75.74,24.26,75.54,24.46,44.9,55.1,64.98,35.02,72.03,27.97,45.43,54.57,3.6,1.3,21,8,7,2,41dcb934
57.5,42.5,17,10,8,1,4,3,626,462,92.5,91.6,9,4,13,1,1,1,7,8,2.7,0.5,0,6,7,11,7,10,0,1,0,0,92.5,91.6,92.4,91.6,0.0,25.0,23.1,0.0,1,2,17,10,0,0,0.5,2.7,1,2,2,1,8,1,4,6,4,3,92.5,91.6,92.4,91.6,0.0,25.0,23.1,0.0,84.84,15.16,61.96,38.04,39.13,60.87,56.7,43.3,75.7,24.3,48.65,51.35,64.6,35.4,44.53,55.47,46.79,53.21,50.08,49.92,69.12,30.88,46.86,53.14,33.49,66.51,59.09,40.91,47.4,52.6,83.87,16.13,81.84,18.16,43.5,56.5,2.7,0.5,17,10,8,1,27064cc6
60.4,39.6,6,9,2,3,1,3,636,334,86.5,76.7,3,4,8,5,0,0,12,12,0.6,1.1,1,1,6,12,10,12,1,2,0,0,86.5,76.7,86.3,76.9,0.0,33.3,25.0,20.0,2,1,6,9,0,0,1.1,0.6,2,2,1,2,2,3,2,3,1,3,86.5,76.7,86.3,76.9,0.0,33.3,25.0,20.0,39.44,60.56,44.72,55.28,40.88,59.12,85.21,14.79,51.59,48.41,28.54,71.46,59.84,40.16,48.77,51.23,81.85,18.15,65.59,34.41,76.17,23.83,82.07,17.93,67.37,32.63,65.63,34.37,62.47,37.53,77.3,22.7,49.97,50.03,55.23,44.77,0.6,1.1,6,9,2,3,b27f4ea9
58.8,41.2,21,9,9,2,7,5,525,318,89.5,79.9,11,6,9,8,1,1,9,9,1.7,0.7,2,7,7,11,11,8,2,2,0,0,89.5,79.9,89.8,79.8,30.0,25.0,22.2,12.5,0,2,21,9,0,0,0.7,1.7,2,2,2,0,9,2,5,2,7,5,89.5,79.9,89.8,79.8,30.0,25.0,22.2,12.5,80.48,19.52,60.55,39.45,67.81,32.19,61.24,38.76,92.28,7.72,56.04,43.96,65.35,34.65,69.7,30.3,26.09,73.91,45.98,54.02,48.54,51.46,43.42,56.58,54.74,45.26,47.01,52.99,52.42,47.58,62.16,37.84,62.71,37.29,64.34,35.66,1.7,0.7,21,9,9,2,cc9047a8
50.8,49.2,7,10,5,4,3,3,403,425,82.4,84.0,4,5,8,10,3,2,21,14,1.0,0.8,2,2,2,5,12,11,1,3,0,0,82.4,84.0,83.0,84.1,33.3,50.0,12.5,20.0,2,2,7,10,0,0,0.8,1.0,2,2,2,2,5,4,0,2,3,3,82.4,84.0,83.0,84.1,33.3,50.0,12.5,20.0,74.97,25.03,48.78,51.22,67.76,32.24,28.72,71.28,63.85,36.15,59.5,40.5,57.01,42.99,24.72,75.28,69.1,30.9,32.33,67.67,62.35,37.65,53.28,46.72,41.16,58.84,53.67,46.33,51.81,48.19,41.01,58.99,33.36,66.64,55.05,44.95,1.0,0.8,7,10,5,4,c8f11392
49.0,51.0,13,9,2,5,4,0,460,489,77.0,78.9,4,6,11,4,0,4,19,10,1.6,1.6,4,1,4,5,13,7,1,1,0,0,77.0,78.9,76.7,79.6,50.0,33.3,36.4,0.0,1,1,13,9,0,0,1.6,1.6,1,1,1,1,2,5,7,3,4,0,77.0,78.9,76.7,79.6,50.0,33.3,36.4,0.0,51.73,48.27,28.8,71.2,66.74,33.26,21.03,78.97,39.55,60.45,32.21,67.79,55.55,44.45,29.16,70.84,83.95,16.05,56.71,43.29,59.48,40.52,51.6,48.4,61.36,38.64,42.24,57.76,50.24,49.76,63.52,36.48,59.12,40.88,44.08,55.92,1.6,1.6,13,9,2,5,7a0fd3ff
54.9,45.1,13,9,2,5,4,3,538,439,88.5,86.3,4,6,8,5,1,2,11,6,1.3,2.0,2,1,9,7,10,9,1,2,0,0,88.5,86.3,88.6,87.4,0.0,16.7,12.5,20.0,3,1,13,9,0,0,2.0,1.3,1,2,1,3,2,5,5,1,4,3,88.5,86.3,88.6,87.4,0.0,16.7,12.5,20.0,51.9,48.1,36.62,63.38,72.6,27.4,61.41,38.59,36.14,63.86,64.7,35.3,77.41,22.59,61.39,38.61,78.98,21.02,47.53,52.47,23.27,76.73,50.6,49.4,47.11,52.89,45.23,54.77,60.46,39.54,65.52,34.48,64.13,35.87,52.03,47.97,1.3,2.0,13,9,2,5,a9368b3e
54.3,45.7,13,13,6,6,3,1,493,393,82.3,82.2,10,4,4,11,5,1,6,13,1.5,1.6,5,6,3,7,5,13,0,2,0,0,82.3,82.2,82.3,82.5,12.5,25.0,0.0,45.5,1,0,13,13,0,0,1.6,1.5,2,2,0,1,6,6,3,4,3,1,82.3,82.2,82.3,82.5,12.5,25.0,0.0,45.5,46.39,53.61,71.26,28.74,54.25,45.75,48.15,51.85,84.05,15.95,45.24,54.76,36.97,63.03,42.78,57.22,67.7,32.3,36.71,63.29,38.9,61.1,36.3,63.7,62.87,37.13,30.32,69.68,52.54,47.46,62.88,37.12,68.39,31.61,86.88,13.12,1.5,1.6,13,13,6,6,f5c84126
47.9,52.1,13,12,4,8,4,1,496,534,90.5,87.8,3,7,8,8,2,4,4,3,1.5,1.8,6,3,9,4,16,7,3,1,0,0,90.5,87.8,90.4,87.5,66.7,60.0,37.5,37.5,2,1,13,12,0,0,1.8,1.5,0,2,1,2,4,8,5,3,4,1,90.5,87.8,90.4,87.5,66.7,60.0,37.5,37.5,65.74,34.26,40.42,59.58,30.89,69.11,53.89,46.11,39.75,60.25,47.49,52.51,32.39,67.61,54.15,45.85,33.29,66.71,44.41,55.59,63.47,36.53,52.11,47.89,54.48,45.52,44.81,55.19,38.76,61.24,43.84,56.16,73.24,26.76,38.04,61.96,1.5,1.8,13,12,4,8,525795e8
41.7,58.3,10,11,3,6,3,2,502,644,86.3,88.8,1,2,10,9,2,2,6,5,1.5,3.1,3,2,18,9,14,5,2,3,0,0,86.3,88.8,86.0,88.6,0.0,0.0,20.0,44.4,3,1,10,11,0,0,3.1,1.5,0,0,1,3,3,6,3,3,3,2,86.3,88.8,86.0,88.6,0.0,0.0,20.0,44.4,25.43,74.57,62.36,37.64,39.13,60.87,38.17,61.83,23.95,76.05,42.11,57.89,71.51,28.49,45.73,54.27,50.95,49.05,31.19,68.81,9.02,90.98,31.71,68.29,65.08,34.92,61.68,38.32,36.37,63.63,66.45,33.55,34.16,65.84,32.55,67.45,1.5,3.1,10,11,3,6,1fbdcf6d
