match_id,date,minute,title,comment,out_player,in_player,home_team,away_team
803d7da8,2025-03-14,75',Yellow Card,Telasco Segovia (Inter Miami CF) is shown the yellow card,,,Charlotte,Miami
803d7da8,2025-03-14,75',,"Ashley Westwood (Charlotte FC) wins a free kick, after being fouled by Telasco Segovia (Inter Miami CF).",,,Charlotte,Miami
803d7da8,2025-03-14,73',,,S. Morales,G. Berterame,Charlotte,Miami
803d7da8,2025-03-14,73',,,D. Ayala,T. Segovia,Charlotte,Miami
803d7da8,2025-03-14,72',Attempt Missed,Attempt missed. Kerwin Vargas's (Charlotte FC) with right footed shot from the right side of the box with an xG of 6% misses to the right.,,,Charlotte,Miami
803d7da8,2025-03-14,71',,,B. Bronico,D. Diani,Charlotte,Miami
803d7da8,2025-03-14,71',,,L. Abada,K. Vargas,Charlotte,Miami
803d7da8,2025-03-14,68',,,S. Reguilón,C. Abadia-Reda,Charlotte,Miami
803d7da8,2025-03-14,68',,,D. Ruíz,A. Shaw,Charlotte,Miami
803d7da8,2025-03-14,66',,"Santiago Morales (Inter Miami CF) wins a free kick, after being fouled by Brandt Bronico (Charlotte FC).",,,Charlotte,Miami
803d7da8,2025-03-14,63',Attempt Saved,Attempt saved. Wilfried Zaha's (Charlotte FC) with right footed shot from the center of the box with an xG of 8% is saved by Rocco Ríos Novo.,,,Charlotte,Miami
803d7da8,2025-03-14,63',Attempt Saved,Attempt saved. Wilfried Zaha's (Charlotte FC) with right footed shot from the center of the box with an xG of 39% is saved by Rocco Ríos Novo.,,,Charlotte,Miami
803d7da8,2025-03-14,62',,"Harry Toffolo (Charlotte FC) wins a free kick, after being fouled by David Ruíz (Inter Miami CF).",,,Charlotte,Miami
803d7da8,2025-03-14,60',,"Corner from the right, (Charlotte FC). Executed by Pep Biel.",,,Charlotte,Miami
803d7da8,2025-03-14,58',,"Sergio Reguilón (Inter Miami CF) wins a free kick, after being fouled by Liel Abada (Charlotte FC).",,,Charlotte,Miami
803d7da8,2025-03-14,57',,"Offside, Inter Miami CF. Luis Suárez is caught offside.",,,Charlotte,Miami
803d7da8,2025-03-14,56',,"Wilfried Zaha (Charlotte FC) wins a free kick, after being fouled by Ian Fray (Inter Miami CF).",,,Charlotte,Miami
803d7da8,2025-03-14,55',,"Pep Biel (Charlotte FC) wins a free kick, after being fouled by Gonzalo Luján (Inter Miami CF).",,,Charlotte,Miami
803d7da8,2025-03-14,53',,"Santiago Morales (Inter Miami CF) wins a free kick, after being fouled by Morrison Agyemang (Charlotte FC).",,,Charlotte,Miami
803d7da8,2025-03-14,52',Attempt Missed,Attempt missed. Sergio Reguilón's (Inter Miami CF) with left footed shot from the central position outside the box with an xG of 4% misses to the right.,,,Charlotte,Miami
803d7da8,2025-03-14,52',,"Corner from the right, (Inter Miami CF). Executed by Santiago Morales.",,,Charlotte,Miami
803d7da8,2025-03-14,52',Attempt Saved,Attempt blocked. Sergio Reguilón's (Inter Miami CF) with left footed shot from the central position outside the box with an xG of 6% is blocked by Idan Toklomati.,,,Charlotte,Miami
803d7da8,2025-03-14,52',,"Corner from the right, (Inter Miami CF). Executed by Santiago Morales.",,,Charlotte,Miami
803d7da8,2025-03-14,46',Attempt Saved,Attempt saved. Wilfried Zaha's (Charlotte FC) with right footed shot from the central position outside the box with an xG of 10% is saved by Rocco Ríos Novo.,,,Charlotte,Miami
803d7da8,2025-03-14,,Kick Off,"Second Half begins: Charlotte FC 0, Inter Miami CF 0.",,,Charlotte,Miami
803d7da8,2025-03-14,,Half Time,"First half ends, Charlotte FC 0, Inter Miami CF 0.",,,Charlotte,Miami
803d7da8,2025-03-14,45'+3,Attempt Missed,Attempt missed. Idan Toklomati's (Charlotte FC) with header from the center of the box with an xG of 13% goes over.,,,Charlotte,Miami
803d7da8,2025-03-14,45'+2,,"Wilfried Zaha (Charlotte FC) wins a free kick, after being fouled by David Ruíz (Inter Miami CF).",,,Charlotte,Miami
803d7da8,2025-03-14,45',Attempt Missed,Attempt missed. Pep Biel's (Charlotte FC) with right footed shot from the central position outside the box with an xG of 4% goes over to the right.,,,Charlotte,Miami
803d7da8,2025-03-14,45',,"Brandt Bronico (Charlotte FC) wins a free kick, after being fouled by David Ayala (Inter Miami CF).",,,Charlotte,Miami
803d7da8,2025-03-14,44',Attempt Saved,Attempt blocked. Liel Abada's (Charlotte FC) with right footed shot from the right side of the box with an xG of 10% is blocked by Rocco Ríos Novo.,,,Charlotte,Miami
803d7da8,2025-03-14,44',Attempt Saved,Attempt blocked. Harry Toffolo's (Charlotte FC) with left footed shot from the left side of the box with an xG of 4% is blocked by David Ayala.,,,Charlotte,Miami
803d7da8,2025-03-14,41',,"Pep Biel (Charlotte FC) wins a free kick, after being fouled by Daniel Pinter (Inter Miami CF).",,,Charlotte,Miami
803d7da8,2025-03-14,,,"Corner from the right, (Inter Miami CF). Executed by Santiago Morales.",,,Charlotte,Miami
803d7da8,2025-03-14,38',Yellow Card,Ashley Westwood (Charlotte FC) is shown the yellow card,,,Charlotte,Miami
803d7da8,2025-03-14,37',,"Daniel Pinter (Inter Miami CF) wins a free kick, after being fouled by Wilfried Zaha (Charlotte FC).",,,Charlotte,Miami
803d7da8,2025-03-14,35',,"Nathan Byrne (Charlotte FC) wins a free kick, after being fouled by Mateo Silvetti (Inter Miami CF).",,,Charlotte,Miami
803d7da8,2025-03-14,34',Attempt Saved,Attempt saved. Mateo Silvetti's (Inter Miami CF) with right footed shot from the left half-space outside the box with an xG of 2% is saved by Kristijan Kahlina.,,,Charlotte,Miami
803d7da8,2025-03-14,34',Attempt Saved,Attempt saved. Ian Fray's (Inter Miami CF) with header from the center of the box with an xG of 51% is saved by Kristijan Kahlina.,,,Charlotte,Miami
803d7da8,2025-03-14,34',Attempt Saved,Attempt blocked. Gonzalo Luján's (Inter Miami CF) with header from the center of the box with an xG of 15% is blocked by Tim Ream.,,,Charlotte,Miami
803d7da8,2025-03-14,34',,"Corner from the left, (Inter Miami CF). Executed by Sergio Reguilón.",,,Charlotte,Miami
803d7da8,2025-03-14,32',Yellow Card,Wilfried Zaha (Charlotte FC) is shown the yellow card,,,Charlotte,Miami
803d7da8,2025-03-14,30',,"Tim Ream (Charlotte FC) wins a free kick, after being fouled by Ian Fray (Inter Miami CF).",,,Charlotte,Miami
803d7da8,2025-03-14,30',,"Santiago Morales (Inter Miami CF) wins a free kick, after being fouled by Liel Abada (Charlotte FC).",,,Charlotte,Miami
803d7da8,2025-03-14,26',,"Gonzalo Luján (Inter Miami CF) wins a free kick, after being fouled by Idan Toklomati (Charlotte FC).",,,Charlotte,Miami
803d7da8,2025-03-14,25',Attempt Missed,David Ayala (Inter Miami CF) with left footed shot from the central position outside the box with an xG of 3%.,,,Charlotte,Miami
803d7da8,2025-03-14,25',,"Offside, Inter Miami CF. Luis Suárez is caught offside.",,,Charlotte,Miami
803d7da8,2025-03-14,22',Attempt Missed,Attempt missed. Liel Abada's (Charlotte FC) with right footed shot from the center of the box with an xG of 15% misses to the right.,,,Charlotte,Miami
803d7da8,2025-03-14,21',Attempt Missed,Attempt missed. David Ruíz's (Inter Miami CF) with right footed shot from the center of the box with an xG of 18% misses to the left.,,,Charlotte,Miami
803d7da8,2025-03-14,20',,"Luis Suárez (Inter Miami CF) wins a free kick, after being fouled by Tim Ream (Charlotte FC).",,,Charlotte,Miami
803d7da8,2025-03-14,20',,"Pep Biel (Charlotte FC) wins a free kick, after being fouled by Gonzalo Luján (Inter Miami CF).",,,Charlotte,Miami
803d7da8,2025-03-14,19',,Foul by Luis Suárez (Inter Miami CF).,,,Charlotte,Miami
803d7da8,2025-03-14,19',,"Corner from the left, (Inter Miami CF). Executed by Santiago Morales.",,,Charlotte,Miami
803d7da8,2025-03-14,14',,"Idan Toklomati (Charlotte FC) wins a free kick, after being fouled by Noah Allen (Inter Miami CF).",,,Charlotte,Miami
803d7da8,2025-03-14,12',,"Corner from the right, (Charlotte FC). Executed by Ashley Westwood.",,,Charlotte,Miami
803d7da8,2025-03-14,11',Attempt Saved,Attempt saved. Ashley Westwood's (Charlotte FC) with right footed shot from the center of the box with an xG of 25% is saved by Rocco Ríos Novo.,,,Charlotte,Miami
803d7da8,2025-03-14,11',,"Harry Toffolo (Charlotte FC) wins a free kick, after being fouled by Daniel Pinter (Inter Miami CF).",,,Charlotte,Miami
803d7da8,2025-03-14,10',Attempt Missed,Attempt missed. Luis Suárez's (Inter Miami CF) with right footed shot from the center of the box with an xG of 13% misses to the left.,,,Charlotte,Miami
803d7da8,2025-03-14,6',Yellow Card,Mateo Silvetti (Inter Miami CF) is shown the yellow card,,,Charlotte,Miami
803d7da8,2025-03-14,4',,"Nathan Byrne (Charlotte FC) wins a free kick, after being fouled by Mateo Silvetti (Inter Miami CF).",,,Charlotte,Miami
803d7da8,2025-03-14,,,"Daniel Pinter (Inter Miami CF) wins a free kick, after being fouled by Harry Toffolo (Charlotte FC).",,,Charlotte,Miami
803d7da8,2025-03-14,,Kick Off,First half begins.,,,Charlotte,Miami
803d7da8,2025-03-14,,,Lineups are announced and players are warming up.,,,Charlotte,Miami
409330af,2025-03-22,,End Of Second Half,End of match.,,,Minnesota,Seattle
409330af,2025-03-22,,Full Time,"Second half ends, Minnesota United FC 0, Seattle Sounders FC 0.",,,Minnesota,Seattle
409330af,2025-03-22,90'+1,,,N. Triantis,O. Gene,Minnesota,Seattle
409330af,2025-03-22,,,"Corner from the left, (Minnesota United FC). Executed by James Rodríguez.",,,Minnesota,Seattle
409330af,2025-03-22,89',,"Corner from the right, (Minnesota United FC). Executed by Joaquín Pereyra.",,,Minnesota,Seattle
409330af,2025-03-22,85',,"Corner from the left, (Minnesota United FC). Executed by James Rodríguez.",,,Minnesota,Seattle
409330af,2025-03-22,84',Attempt Saved,Attempt saved. Mamadou Dieng's (Minnesota United FC) with header from the center of the box with an xG of 5% is saved by Andrew Thomas.,,,Minnesota,Seattle
409330af,2025-03-22,84',,"Joaquín Pereyra (Minnesota United FC) wins a free kick, after being fouled by Paul Rothrock (Seattle Sounders FC).",,,Minnesota,Seattle
409330af,2025-03-22,83',Attempt Missed,Attempt missed. Albert Rusnák's (Seattle Sounders FC) with right footed shot from the left side of the box with an xG of 8% misses to the left.,,,Minnesota,Seattle
409330af,2025-03-22,80',Attempt Missed,Attempt missed. Anthony Markanich's (Minnesota United FC) with left footed shot from the left side of the box with an xG of 19% misses to the right.,,,Minnesota,Seattle
409330af,2025-03-22,77',,,N. Romero,D. Padelford,Minnesota,Seattle
409330af,2025-03-22,77',,,K. Yeboah,M. Dieng,Minnesota,Seattle
409330af,2025-03-22,77',,,T. Chancalay,J. Rodríguez,Minnesota,Seattle
409330af,2025-03-22,76',,"Nicolás Romero (Minnesota United FC) wins a free kick, after being fouled by Snyder Brunell (Seattle Sounders FC).",,,Minnesota,Seattle
409330af,2025-03-22,75',,"Corner from the right, (Seattle Sounders FC). Executed by Jesús Ferreira.",,,Minnesota,Seattle
409330af,2025-03-22,73',,,K. Duncan,B. Hlongwane,Minnesota,Seattle
409330af,2025-03-22,71',,"Jordan Morris (Seattle Sounders FC) wins a free kick, after being fouled by Anthony Markanich (Minnesota United FC).",,,Minnesota,Seattle
409330af,2025-03-22,,,"Kyle Duncan (Minnesota United FC) wins a free kick, after being fouled by Paul Rothrock (Seattle Sounders FC).",,,Minnesota,Seattle
409330af,2025-03-22,70',,"Joaquín Pereyra (Minnesota United FC) wins a free kick, after being fouled by Jesús Ferreira (Seattle Sounders FC).",,,Minnesota,Seattle
409330af,2025-03-22,69',Attempt Missed,Attempt missed. Kalani Kossa-Rienzi's (Seattle Sounders FC) with right footed shot from the central position outside the box with an xG of 5% goes out of bounds.,,,Minnesota,Seattle
409330af,2025-03-22,69',,"Corner from the left, (Seattle Sounders FC). Executed by Albert Rusnák.",,,Minnesota,Seattle
409330af,2025-03-22,67',Yellow Card,Jackson Ragen (Seattle Sounders FC) is shown the yellow card,,,Minnesota,Seattle
409330af,2025-03-22,67',,"Joaquín Pereyra (Minnesota United FC) wins a free kick, after being fouled by Jackson Ragen (Seattle Sounders FC).",,,Minnesota,Seattle
409330af,2025-03-22,65',,,G. Minoungou,J. Ferreira,Minnesota,Seattle
409330af,2025-03-22,65',,,O. De Rosario,J. Morris,Minnesota,Seattle
409330af,2025-03-22,65',,,N. Petković,S. Brunell,Minnesota,Seattle
409330af,2025-03-22,64',,"Nikola Petković (Seattle Sounders FC) wins a free kick, after being fouled by Joaquín Pereyra (Minnesota United FC).",,,Minnesota,Seattle
409330af,2025-03-22,61',,"Cristian Roldan (Seattle Sounders FC) wins a free kick, after being fouled by Joaquín Pereyra (Minnesota United FC).",,,Minnesota,Seattle
409330af,2025-03-22,60',,"Kalani Kossa-Rienzi (Seattle Sounders FC) wins a free kick, after being fouled by Tomás Chancalay (Minnesota United FC).",,,Minnesota,Seattle
409330af,2025-03-22,57',Attempt Saved,Attempt blocked. Nikola Petković's (Seattle Sounders FC) with right footed shot from the center of the box with an xG of 15% is blocked by Nicolás Romero.,,,Minnesota,Seattle
409330af,2025-03-22,55',Attempt Saved,Attempt saved. Georgi Minoungou's (Seattle Sounders FC) with right footed shot from the left side of the box with an xG of 2% is saved by Drake Callender.,,,Minnesota,Seattle
409330af,2025-03-22,53',,"Kelvin Yeboah (Minnesota United FC) wins a free kick, after being fouled by Paul Rothrock (Seattle Sounders FC).",,,Minnesota,Seattle
409330af,2025-03-22,53',Attempt Saved,Attempt saved. Nikola Petković's (Seattle Sounders FC) with header from the center of the box with an xG of 31% is saved by Drake Callender.,,,Minnesota,Seattle
409330af,2025-03-22,52',,"Nikola Petković (Seattle Sounders FC) wins a free kick, after being fouled by Wil Trapp (Minnesota United FC).",,,Minnesota,Seattle
409330af,2025-03-22,49',,"Corner from the left, (Seattle Sounders FC). Executed by Albert Rusnák.",,,Minnesota,Seattle
409330af,2025-03-22,47',Yellow Card,Jefferson Diaz (Minnesota United FC) is shown the yellow card,,,Minnesota,Seattle
409330af,2025-03-22,47',,"Georgi Minoungou (Seattle Sounders FC) wins a free kick, after being fouled by Jefferson Diaz (Minnesota United FC).",,,Minnesota,Seattle
409330af,2025-03-22,,Kick Off,"Second Half begins: Minnesota United FC 0, Seattle Sounders FC 0.",,,Minnesota,Seattle
409330af,2025-03-22,,Half Time,"First half ends, Minnesota United FC 0, Seattle Sounders FC 0.",,,Minnesota,Seattle
409330af,2025-03-22,45'+5,,"Andrew Thomas (Seattle Sounders FC) wins a free kick, after being fouled by Nectarios Triantis (Minnesota United FC).",,,Minnesota,Seattle
409330af,2025-03-22,45'+5,,"Corner from the right, (Minnesota United FC). Executed by Joaquín Pereyra.",,,Minnesota,Seattle
409330af,2025-03-22,45'+5,Attempt Saved,Attempt blocked. Kelvin Yeboah's (Minnesota United FC) with left footed shot from the center of the box with an xG of 15% is blocked by Jackson Ragen.,,,Minnesota,Seattle
409330af,2025-03-22,45'+5,Attempt Saved,Attempt saved. Kelvin Yeboah's (Minnesota United FC) with right footed shot from the center of the box with an xG of 10% is saved by Andrew Thomas.,,,Minnesota,Seattle
409330af,2025-03-22,43',,"Paul Rothrock (Seattle Sounders FC) wins a free kick, after being fouled by Tomás Chancalay (Minnesota United FC).",,,Minnesota,Seattle
409330af,2025-03-22,,,"Anthony Markanich (Minnesota United FC) wins a free kick, after being fouled by Georgi Minoungou (Seattle Sounders FC).",,,Minnesota,Seattle
409330af,2025-03-22,39',,"Offside, Minnesota United FC. Nicolás Romero is caught offside.",,,Minnesota,Seattle
409330af,2025-03-22,39',Attempt Saved,Attempt blocked. Nicolás Romero's (Minnesota United FC) with header from the center of the box with an xG of 10% is blocked by Kelvin Yeboah.,,,Minnesota,Seattle
409330af,2025-03-22,38',Yellow Card,Antino Lopez (Seattle Sounders FC) is shown the yellow card,,,Minnesota,Seattle
409330af,2025-03-22,38',Yellow Card,Nikola Petković (Seattle Sounders FC) is shown the yellow card,,,Minnesota,Seattle
409330af,2025-03-22,38',,"Joaquín Pereyra (Minnesota United FC) wins a free kick, after being fouled by Nikola Petković (Seattle Sounders FC).",,,Minnesota,Seattle
409330af,2025-03-22,35',,"Tomás Chancalay (Minnesota United FC) wins a free kick, after being fouled by Kalani Kossa-Rienzi (Seattle Sounders FC).",,,Minnesota,Seattle
409330af,2025-03-22,32',Attempt Missed,Attempt missed. Kelvin Yeboah's (Minnesota United FC) with right footed shot from the center of the box with an xG of 16% misses to the right.,,,Minnesota,Seattle
409330af,2025-03-22,31',,"Nectarios Triantis (Minnesota United FC) wins a free kick, after being fouled by Albert Rusnák (Seattle Sounders FC).",,,Minnesota,Seattle
409330af,2025-03-22,30',Attempt Missed,Attempt missed. Nikola Petković's (Seattle Sounders FC) with right footed shot from the central position outside the box with an xG of 6% goes over.,,,Minnesota,Seattle
409330af,2025-03-22,30',,"Corner from the right, (Seattle Sounders FC). Executed by Albert Rusnák.",,,Minnesota,Seattle
409330af,2025-03-22,29',Attempt Saved,Attempt blocked. Cristian Roldan's (Seattle Sounders FC) with right footed shot from the central position outside the box with an xG of 7% is blocked by Morris Duggan.,,,Minnesota,Seattle
409330af,2025-03-22,27',,"Wil Trapp (Minnesota United FC) wins a free kick, after being fouled by Cristian Roldan (Seattle Sounders FC).",,,Minnesota,Seattle
409330af,2025-03-22,24',Attempt Saved,Attempt blocked. Kalani Kossa-Rienzi's (Seattle Sounders FC) with right footed shot from the central position outside the box with an xG of 4% is blocked by Kelvin Yeboah.,,,Minnesota,Seattle
409330af,2025-03-22,24',,"Corner from the left, (Seattle Sounders FC). Executed by Albert Rusnák.",,,Minnesota,Seattle
409330af,2025-03-22,22',,,A. Roldan,J. Ragen,Minnesota,Seattle
409330af,2025-03-22,20',,"Jefferson Diaz (Minnesota United FC) wins a free kick, after being fouled by Georgi Minoungou (Seattle Sounders FC).",,,Minnesota,Seattle
409330af,2025-03-22,15',,"Georgi Minoungou (Seattle Sounders FC) wins a free kick, after being fouled by Morris Duggan (Minnesota United FC).",,,Minnesota,Seattle
409330af,2025-03-22,15',,"Corner from the right, (Seattle Sounders FC). Executed by Albert Rusnák.",,,Minnesota,Seattle
409330af,2025-03-22,13',Attempt Missed,Attempt missed. Georgi Minoungou's (Seattle Sounders FC) with header from the center of the box with an xG of 6% goes over.,,,Minnesota,Seattle
409330af,2025-03-22,13',,"Corner from the left, (Seattle Sounders FC). Executed by Albert Rusnák.",,,Minnesota,Seattle
409330af,2025-03-22,6',,"Kyle Duncan (Minnesota United FC) wins a free kick, after being fouled by Georgi Minoungou (Seattle Sounders FC).",,,Minnesota,Seattle
409330af,2025-03-22,5',Attempt Saved,Attempt blocked. Osaze De Rosario's (Seattle Sounders FC) with right footed shot from the center of the box with an xG of 13% is blocked by Nicolás Romero.,,,Minnesota,Seattle
409330af,2025-03-22,,Kick Off,First half begins.,,,Minnesota,Seattle
409330af,2025-03-22,,,Lineups are announced and players are warming up.,,,Minnesota,Seattle
57cd4eac,2025-04-04,,End Of Second Half,End of match.,,,D.C. United,Dallas
57cd4eac,2025-04-04,,Full Time,"Second half ends, D.C. United 0, FC Dallas 4.",,,D.C. United,Dallas
57cd4eac,2025-04-04,90'+5,,"Corner from the right, (FC Dallas). Executed by Joaquín Valiente.",,,D.C. United,Dallas
57cd4eac,2025-04-04,90'+4,Attempt Saved,Attempt blocked. Samuel Sarver's (FC Dallas) with right footed shot from the right half-space outside the box with an xG of 2% is blocked by Caden Clark.,,,D.C. United,Dallas
57cd4eac,2025-04-04,90'+4,Attempt Saved,Attempt blocked. Santiago Moreno's (FC Dallas) with right footed shot from the center of the box with an xG of 22% is blocked by Lucas Bartlett.,,,D.C. United,Dallas
57cd4eac,2025-04-04,90'+4,,"Sebastien Ibeagha (FC Dallas) wins a free kick, after being fouled by Louis Munteanu (D.C. United).",,,D.C. United,Dallas
57cd4eac,2025-04-04,90'+3,Attempt Saved,Attempt saved. Santiago Moreno's (FC Dallas) with right footed shot from the central position outside the box with an xG of 6% is saved by Sean Johnson.,,,D.C. United,Dallas
57cd4eac,2025-04-04,90'+2,,"Aarón Herrera (D.C. United) wins a free kick, after being fouled by Petar Musa (FC Dallas).",,,D.C. United,Dallas
57cd4eac,2025-04-04,90'+1,Goal,Goal! 0:4. Petar Musa (FC Dallas) scored with left footed shot from the center of the box with an xG of 83% to the bottom right corner.,,,D.C. United,Dallas
57cd4eac,2025-04-04,90'+1,Attempt Saved,Attempt blocked. Santiago Moreno's (FC Dallas) with right footed shot from the center of the box with an xG of 14% is blocked by Lucas Bartlett.,,,D.C. United,Dallas
57cd4eac,2025-04-04,89',Attempt Missed,Attempt missed. Ran Binyamin's (FC Dallas) with right footed shot from the center of the box with an xG of 31% goes over.,,,D.C. United,Dallas
57cd4eac,2025-04-04,88',Attempt Saved,Attempt blocked. Aarón Herrera's (D.C. United) with right footed shot from the central position outside the box with an xG of 2% is blocked by Ran Binyamin.,,,D.C. United,Dallas
57cd4eac,2025-04-04,88',Attempt Saved,Attempt blocked. Silvan Hefti's (D.C. United) with left footed shot from the right side of the box with an xG of 3% is blocked by Bernard Kamungo.,,,D.C. United,Dallas
57cd4eac,2025-04-04,85',,"Louis Munteanu (D.C. United) wins a free kick, after being fouled by Sebastien Ibeagha (FC Dallas).",,,D.C. United,Dallas
57cd4eac,2025-04-04,85',,,Ramiro,S. Sarver,D.C. United,Dallas
57cd4eac,2025-04-04,85',,,Kaick,R. Binyamin,D.C. United,Dallas
57cd4eac,2025-04-04,85',,,L. Farrington,S. Moreno,D.C. United,Dallas
57cd4eac,2025-04-04,84',Attempt Saved,Attempt saved. Petar Musa's (FC Dallas) with right footed shot from the center of the box with an xG of 5% is saved by Sean Johnson.,,,D.C. United,Dallas
57cd4eac,2025-04-04,83',Yellow Card,Aarón Herrera (D.C. United) is shown the yellow card,,,D.C. United,Dallas
57cd4eac,2025-04-04,83',,"Kaick Ferreira (FC Dallas) wins a free kick, after being fouled by Aarón Herrera (D.C. United).",,,D.C. United,Dallas
57cd4eac,2025-04-04,82',,"Matti Peltola (D.C. United) wins a free kick, after being fouled by Chris Cappis (FC Dallas).",,,D.C. United,Dallas
57cd4eac,2025-04-04,82',,,G. Pirani,C. Clark,D.C. United,Dallas
57cd4eac,2025-04-04,82',,,B. Servania,J. Stroud,D.C. United,Dallas
57cd4eac,2025-04-04,81',Attempt Saved,Attempt blocked. Matti Peltola's (D.C. United) with left footed shot from the central position outside the box with an xG of 3% is blocked by Sebastien Ibeagha.,,,D.C. United,Dallas
57cd4eac,2025-04-04,78',Goal,"Goal! 0:3. Osaze Urhoghide (FC Dallas) scored with header from the center of the box with an xG of 6% to the middle left zone. Assisted by Joaquín Valiente, second assist by Kaick Ferreira.",,,D.C. United,Dallas
57cd4eac,2025-04-04,78',,"Corner from the right, (FC Dallas). Executed by Joaquín Valiente.",,,D.C. United,Dallas
57cd4eac,2025-04-04,78',Attempt Saved,Attempt blocked. Logan Farrington's (FC Dallas) with right footed shot from the right side of the box with an xG of 4% is blocked by Lucas Bartlett.,,,D.C. United,Dallas
57cd4eac,2025-04-04,75',,"Logan Farrington (FC Dallas) wins a free kick, after being fouled by Aarón Herrera (D.C. United).",,,D.C. United,Dallas
57cd4eac,2025-04-04,74',,"Corner from the right, (D.C. United). Executed by Aarón Herrera.",,,D.C. United,Dallas
57cd4eac,2025-04-04,73',Attempt Missed,Attempt missed. Joaquín Valiente's (FC Dallas) with left footed shot from the left side of the box with an xG of 4% goes over.,,,D.C. United,Dallas
57cd4eac,2025-04-04,72',,"Bernard Kamungo (FC Dallas) wins a free kick, after being fouled by Silvan Hefti (D.C. United).",,,D.C. United,Dallas
57cd4eac,2025-04-04,71',,,N. Norris,J. Valiente,D.C. United,Dallas
57cd4eac,2025-04-04,68',,,T. Baribo,J. Murrell,D.C. United,Dallas
57cd4eac,2025-04-04,67',Yellow Card,Nolan Norris (FC Dallas) is shown the yellow card,,,D.C. United,Dallas
57cd4eac,2025-04-04,67',,"Gabriel Pirani (D.C. United) wins a free kick, after being fouled by Nolan Norris (FC Dallas).",,,D.C. United,Dallas
57cd4eac,2025-04-04,66',,,P. Delgado,C. Cappis,D.C. United,Dallas
57cd4eac,2025-04-04,66',,"Matti Peltola (D.C. United) wins a free kick, after being fouled by Ramiro Benetti (FC Dallas).",,,D.C. United,Dallas
57cd4eac,2025-04-04,65',Attempt Saved,Attempt blocked. Petar Musa's (FC Dallas) with left footed shot from the center of the box with an xG of 9% is blocked by Keisuke Kurokawa.,,,D.C. United,Dallas
57cd4eac,2025-04-04,65',,"Corner from the left, (FC Dallas). Executed by Patrickson Delgado.",,,D.C. United,Dallas
57cd4eac,2025-04-04,64',,"Corner from the left, (D.C. United). Executed by João Peglow.",,,D.C. United,Dallas
57cd4eac,2025-04-04,64',Attempt Saved,Attempt blocked. Gabriel Pirani's (D.C. United) with left footed shot from the center of the box with an xG of 11% is blocked by Shaq Moore.,,,D.C. United,Dallas
57cd4eac,2025-04-04,62',Attempt Missed,Attempt missed. Louis Munteanu's (D.C. United) with header from the left side of the box with an xG of 4% goes over to the left.,,,D.C. United,Dallas
57cd4eac,2025-04-04,62',,"Corner from the right, (D.C. United). Executed by Aarón Herrera.",,,D.C. United,Dallas
57cd4eac,2025-04-04,61',,,J. Hopkins,L. Munteanu,D.C. United,Dallas
57cd4eac,2025-04-04,60',,,S. Nealis,A. Herrera,D.C. United,Dallas
57cd4eac,2025-04-04,58',,"Ramiro Benetti (FC Dallas) wins a free kick, after being fouled by Sean Nealis (D.C. United).",,,D.C. United,Dallas
57cd4eac,2025-04-04,56',Attempt Missed,Attempt missed. Bernard Kamungo's (FC Dallas) with left footed shot from the center of the box with an xG of 11% goes over to the left.,,,D.C. United,Dallas
57cd4eac,2025-04-04,56',Attempt Missed,Tai Baribo (D.C. United) with header from the center of the box with an xG of 23%.,,,D.C. United,Dallas
57cd4eac,2025-04-04,55',,"Offside, D.C. United. Tai Baribo is caught offside.",,,D.C. United,Dallas
57cd4eac,2025-04-04,53',Attempt Missed,Lucas Bartlett (D.C. United) with header from the center of the box with an xG of 29%.,,,D.C. United,Dallas
57cd4eac,2025-04-04,53',,"Corner from the right, (D.C. United). Executed by Keisuke Kurokawa.",,,D.C. United,Dallas
57cd4eac,2025-04-04,50',,"Gabriel Pirani (D.C. United) wins a free kick, after being fouled by Nolan Norris (FC Dallas).",,,D.C. United,Dallas
57cd4eac,2025-04-04,48',Attempt Saved,Attempt saved. Petar Musa's (FC Dallas) with left footed shot from the left side of the box with an xG of 4% is saved by Sean Johnson.,,,D.C. United,Dallas
57cd4eac,2025-04-04,47',,"Tai Baribo (D.C. United) wins a free kick, after being fouled by Sebastien Ibeagha (FC Dallas).",,,D.C. United,Dallas
57cd4eac,2025-04-04,46',,"Petar Musa (FC Dallas) wins a free kick, after being fouled by Sean Nealis (D.C. United).",,,D.C. United,Dallas
57cd4eac,2025-04-04,,Kick Off,"Second Half begins: D.C. United 0, FC Dallas 2.",,,D.C. United,Dallas
57cd4eac,2025-04-04,,Half Time,"First half ends, D.C. United 0, FC Dallas 2.",,,D.C. United,Dallas
57cd4eac,2025-04-04,45'+1,Goal,Goal! 0:2. Patrickson Delgado (FC Dallas) scored from free kick with right footed shot from the left half-space outside the box with an xG of 7% to the top left corner.,,,D.C. United,Dallas
57cd4eac,2025-04-04,45',Yellow Card,Lucas Bartlett (D.C. United) is shown the yellow card,,,D.C. United,Dallas
57cd4eac,2025-04-04,45',,"Ramiro Benetti (FC Dallas) wins a free kick, after being fouled by Lucas Bartlett (D.C. United).",,,D.C. United,Dallas
57cd4eac,2025-04-04,41',Attempt Saved,Attempt saved. Brandon Servania's (D.C. United) with right footed shot from the right half-space outside the box with an xG of 2% is saved by Michael Collodi.,,,D.C. United,Dallas
